gene_id	gene_name	description	biotype	9999	logCPM	LR	PValue	0
ENSG00000172845	SP3	Sp3 transcription factor [Source:HGNC Symbol;Acc:HGNC:11208]	protein_coding	9999	 6.361009	1.437e+00	 2.307e-01	0
ENSG00000164117	FBXO8	F-box protein 8 [Source:HGNC Symbol;Acc:HGNC:13587]	protein_coding	9999	 4.263471	1.437e+00	 2.307e-01	0
ENSG00000134138	MEIS2	Meis homeobox 2 [Source:HGNC Symbol;Acc:HGNC:7001]	protein_coding	9999	 5.355963	1.435e+00	 2.310e-01	0
ENSG00000110395	CBL	Cbl proto-oncogene, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:1541]	protein_coding	9999	 5.719099	1.434e+00	 2.312e-01	0
ENSG00000199804	RNA5SP383	RNA, 5S ribosomal pseudogene 383 [Source:HGNC Symbol;Acc:HGNC:43283]	rRNA	9999	-1.349630	1.434e+00	 2.312e-01	0
ENSG00000214022	REPIN1	replication initiator 1 [Source:HGNC Symbol;Acc:HGNC:17922]	protein_coding	-9999	 6.145736	1.432e+00	 2.314e-01	0
ENSG00000130811	EIF3G	eukaryotic translation initiation factor 3, subunit G [Source:HGNC Symbol;Acc:HGNC:3274]	protein_coding	-9999	 7.032136	1.432e+00	 2.315e-01	0
ENSG00000135597	REPS1	RALBP1 associated Eps domain containing 1 [Source:HGNC Symbol;Acc:HGNC:15578]	protein_coding	-9999	 4.559391	1.431e+00	 2.316e-01	0
ENSG00000139746	RBM26	RNA binding motif protein 26 [Source:HGNC Symbol;Acc:HGNC:20327]	protein_coding	-9999	 5.562244	1.431e+00	 2.316e-01	0
ENSG00000179922	ZNF784	zinc finger protein 784 [Source:HGNC Symbol;Acc:HGNC:33111]	protein_coding	9999	 2.914317	1.430e+00	 2.318e-01	0
ENSG00000232018	AL132709.8		lincRNA	9999	 0.426707	1.429e+00	 2.320e-01	0
ENSG00000199023	MIR339	microRNA 339 [Source:HGNC Symbol;Acc:HGNC:31776]	miRNA	9999	-1.767220	1.428e+00	 2.321e-01	0
ENSG00000075856	SART3	squamous cell carcinoma antigen recognized by T cells 3 [Source:HGNC Symbol;Acc:HGNC:16860]	protein_coding	-9999	 5.697875	1.425e+00	 2.325e-01	0
ENSG00000180667	YOD1	YOD1 deubiquitinase [Source:HGNC Symbol;Acc:HGNC:25035]	protein_coding	9999	 3.161682	1.422e+00	 2.331e-01	0
ENSG00000099251	HSD17B7P2	hydroxysteroid (17-beta) dehydrogenase 7 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:28120]	transcribed_unprocessed_pseudogene	-9999	 1.867056	1.421e+00	 2.333e-01	0
ENSG00000279611	CTD-2619J13.5		TEC	9999	 1.169980	1.419e+00	 2.336e-01	0
ENSG00000001497	LAS1L	LAS1-like (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:25726]	protein_coding	9999	 5.287109	1.417e+00	 2.339e-01	0
ENSG00000137871	ZNF280D	zinc finger protein 280D [Source:HGNC Symbol;Acc:HGNC:25953]	protein_coding	9999	 4.852103	1.416e+00	 2.341e-01	0
ENSG00000185222	WBP5	WW domain binding protein 5 [Source:HGNC Symbol;Acc:HGNC:30084]	protein_coding	-9999	 6.178342	1.414e+00	 2.344e-01	0
ENSG00000182934	SRPR	signal recognition particle receptor (docking protein) [Source:HGNC Symbol;Acc:HGNC:11307]	protein_coding	9999	 7.120689	1.412e+00	 2.347e-01	0
ENSG00000105136	ZNF419	zinc finger protein 419 [Source:HGNC Symbol;Acc:HGNC:20648]	protein_coding	-9999	 3.543116	1.412e+00	 2.348e-01	0
ENSG00000206603	SNORA22	Small nucleolar RNA SNORA22 [Source:RFAM;Acc:RF00414]	snoRNA	9999	-2.365579	1.411e+00	 2.348e-01	0
ENSG00000124228	DDX27	DEAD (Asp-Glu-Ala-Asp) box polypeptide 27 [Source:HGNC Symbol;Acc:HGNC:15837]	protein_coding	-9999	 5.476677	1.411e+00	 2.350e-01	0
ENSG00000133997	MED6	mediator complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:19970]	protein_coding	-9999	 3.233627	1.410e+00	 2.350e-01	0
ENSG00000269938	RP11-214K3.20		sense_intronic	9999	 0.078404	1.409e+00	 2.353e-01	0
ENSG00000183648	NDUFB1	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 1, 7kDa [Source:HGNC Symbol;Acc:HGNC:7695]	protein_coding	9999	 5.239810	1.405e+00	 2.359e-01	0
ENSG00000199753	SNORD104	small nucleolar RNA, C/D box 104 [Source:HGNC Symbol;Acc:HGNC:32768]	snoRNA	-9999	-0.025644	1.398e+00	 2.371e-01	0
ENSG00000232593	KANTR	KDM5C adjacent non-coding transcript [Source:HGNC Symbol;Acc:HGNC:49510]	lincRNA	-9999	 1.872679	1.395e+00	 2.375e-01	0
ENSG00000124216	SNAI1	snail family zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:11128]	protein_coding	9999	 4.625762	1.395e+00	 2.376e-01	0
ENSG00000130202	PVRL2	poliovirus receptor-related 2 (herpesvirus entry mediator B) [Source:HGNC Symbol;Acc:HGNC:9707]	protein_coding	-9999	 7.065352	1.394e+00	 2.377e-01	0
ENSG00000252222	RNU7-13P	RNA, U7 small nuclear 13 pseudogene [Source:HGNC Symbol;Acc:HGNC:34109]	snRNA	-9999	-3.492938	1.394e+00	 2.378e-01	0
ENSG00000204406	MBD5	methyl-CpG binding domain protein 5 [Source:HGNC Symbol;Acc:HGNC:20444]	protein_coding	9999	 4.270361	1.386e+00	 2.390e-01	0
ENSG00000102893	PHKB	phosphorylase kinase, beta [Source:HGNC Symbol;Acc:HGNC:8927]	protein_coding	9999	 5.962781	1.386e+00	 2.392e-01	0
ENSG00000144354	CDCA7	cell division cycle associated 7 [Source:HGNC Symbol;Acc:HGNC:14628]	protein_coding	9999	 2.011436	1.383e+00	 2.396e-01	0
ENSG00000130748	TMEM160	transmembrane protein 160 [Source:HGNC Symbol;Acc:HGNC:26042]	protein_coding	9999	 3.778965	1.380e+00	 2.401e-01	0
ENSG00000241634	RP11-381E24.1		processed_pseudogene	-9999	-1.465094	1.379e+00	 2.403e-01	0
ENSG00000104365	IKBKB	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase beta [Source:HGNC Symbol;Acc:HGNC:5960]	protein_coding	9999	 5.975429	1.378e+00	 2.404e-01	0
ENSG00000229807	XIST	X inactive specific transcript (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:12810]	lincRNA	-9999	 9.778246	1.377e+00	 2.406e-01	0
ENSG00000120658	ENOX1	ecto-NOX disulfide-thiol exchanger 1 [Source:HGNC Symbol;Acc:HGNC:25474]	protein_coding	-9999	 1.980101	1.377e+00	 2.406e-01	0
ENSG00000121578	B4GALT4	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 4 [Source:HGNC Symbol;Acc:HGNC:927]	protein_coding	-9999	 4.648169	1.377e+00	 2.406e-01	0
ENSG00000081154	PCNP	PEST proteolytic signal containing nuclear protein [Source:HGNC Symbol;Acc:HGNC:30023]	protein_coding	-9999	 6.506640	1.373e+00	 2.413e-01	0
ENSG00000150907	FOXO1	forkhead box O1 [Source:HGNC Symbol;Acc:HGNC:3819]	protein_coding	-9999	 5.766999	1.373e+00	 2.414e-01	0
ENSG00000142867	BCL10	B-cell CLL/lymphoma 10 [Source:HGNC Symbol;Acc:HGNC:989]	protein_coding	-9999	 4.012331	1.370e+00	 2.418e-01	0
ENSG00000172780	RAB43	RAB43, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:19983]	protein_coding	-9999	 3.201710	1.368e+00	 2.421e-01	0
ENSG00000239900	ADSL	adenylosuccinate lyase [Source:HGNC Symbol;Acc:HGNC:291]	protein_coding	-9999	 5.445700	1.367e+00	 2.423e-01	0
ENSG00000167637	ZNF283	zinc finger protein 283 [Source:HGNC Symbol;Acc:HGNC:13077]	protein_coding	-9999	 3.534459	1.363e+00	 2.430e-01	0
ENSG00000206503	HLA-A	major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:HGNC:4931]	protein_coding	-9999	 9.449773	1.363e+00	 2.431e-01	0
ENSG00000251821	RNU6-583P	RNA, U6 small nuclear 583, pseudogene [Source:HGNC Symbol;Acc:HGNC:47546]	snRNA	9999	-4.251013	1.362e+00	 2.432e-01	0
ENSG00000131374	TBC1D5	TBC1 domain family, member 5 [Source:HGNC Symbol;Acc:HGNC:19166]	protein_coding	9999	 6.472123	1.360e+00	 2.435e-01	0
ENSG00000272807	RP11-260M2.1		antisense	-9999	-0.110894	1.354e+00	 2.446e-01	0
ENSG00000151553	FAM160B1	family with sequence similarity 160, member B1 [Source:HGNC Symbol;Acc:HGNC:29320]	protein_coding	-9999	 5.561072	1.352e+00	 2.450e-01	0
ENSG00000156873	PHKG2	phosphorylase kinase, gamma 2 (testis) [Source:HGNC Symbol;Acc:HGNC:8931]	protein_coding	9999	 4.157332	1.351e+00	 2.451e-01	0
ENSG00000268743	CTD-2538G9.5		sense_intronic	9999	 0.146861	1.350e+00	 2.452e-01	0
ENSG00000136867	SLC31A2	solute carrier family 31 (copper transporter), member 2 [Source:HGNC Symbol;Acc:HGNC:11017]	protein_coding	9999	 3.030552	1.349e+00	 2.454e-01	0
ENSG00000269973	RP11-95D17.1		lincRNA	9999	 1.722036	1.347e+00	 2.458e-01	0
ENSG00000266315	MIR4668	microRNA 4668 [Source:HGNC Symbol;Acc:HGNC:41545]	miRNA	-9999	-3.199527	1.347e+00	 2.458e-01	0
ENSG00000128408	RIBC2	RIB43A domain with coiled-coils 2 [Source:HGNC Symbol;Acc:HGNC:13241]	protein_coding	9999	-1.395074	1.346e+00	 2.459e-01	0
ENSG00000244723	ASLP1	argininosuccinate lyase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:747]	unprocessed_pseudogene	-9999	 0.060719	1.346e+00	 2.460e-01	0
ENSG00000100387	RBX1	ring-box 1, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:9928]	protein_coding	9999	 5.399443	1.343e+00	 2.464e-01	0
ENSG00000124593	PRICKLE4	prickle homolog 4 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:16805]	protein_coding	9999	 3.131710	1.342e+00	 2.466e-01	0
ENSG00000117152	RGS4	regulator of G-protein signaling 4 [Source:HGNC Symbol;Acc:HGNC:10000]	protein_coding	9999	 6.203951	1.342e+00	 2.467e-01	0
ENSG00000277791	PSMB3	proteasome (prosome, macropain) subunit, beta type, 3 [Source:HGNC Symbol;Acc:HGNC:9540]	protein_coding	-9999	 5.709135	1.342e+00	 2.467e-01	0
ENSG00000198369	SPRED2	sprouty-related, EVH1 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:17722]	protein_coding	-9999	 5.072004	1.341e+00	 2.469e-01	0
ENSG00000203761	MSTO2P	misato family member 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:26329]	unprocessed_pseudogene	9999	 2.191857	1.339e+00	 2.472e-01	0
ENSG00000159348	CYB5R1	cytochrome b5 reductase 1 [Source:HGNC Symbol;Acc:HGNC:13397]	protein_coding	-9999	 5.073028	1.339e+00	 2.472e-01	0
ENSG00000258568	RHOQP1	ras homolog family member Q pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:20003]	processed_pseudogene	-9999	-1.288425	1.338e+00	 2.473e-01	0
ENSG00000160563	MED27	mediator complex subunit 27 [Source:HGNC Symbol;Acc:HGNC:2377]	protein_coding	-9999	 3.596605	1.338e+00	 2.474e-01	0
ENSG00000222345	SNORD19	Small nucleolar RNA SNORD19 [Source:RFAM;Acc:RF00569]	snoRNA	9999	-1.097894	1.337e+00	 2.475e-01	0
ENSG00000059122	FLYWCH1	FLYWCH-type zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:25404]	protein_coding	-9999	 6.115817	1.335e+00	 2.479e-01	0
ENSG00000158985	CDC42SE2	CDC42 small effector 2 [Source:HGNC Symbol;Acc:HGNC:18547]	protein_coding	9999	 4.431690	1.334e+00	 2.481e-01	0
ENSG00000160917	CPSF4	cleavage and polyadenylation specific factor 4, 30kDa [Source:HGNC Symbol;Acc:HGNC:2327]	protein_coding	9999	 4.877428	1.334e+00	 2.481e-01	0
ENSG00000213672	NCKIPSD	NCK interacting protein with SH3 domain [Source:HGNC Symbol;Acc:HGNC:15486]	protein_coding	9999	 4.998924	1.333e+00	 2.483e-01	0
ENSG00000013275	PSMC4	proteasome (prosome, macropain) 26S subunit, ATPase, 4 [Source:HGNC Symbol;Acc:HGNC:9551]	protein_coding	-9999	 5.948757	1.329e+00	 2.490e-01	0
ENSG00000159579	RSPRY1	ring finger and SPRY domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29420]	protein_coding	9999	 5.163709	1.328e+00	 2.491e-01	0
ENSG00000227232	WASH7P	WAS protein family homolog 7 pseudogene [Source:HGNC Symbol;Acc:HGNC:38034]	unprocessed_pseudogene	-9999	 2.387977	1.328e+00	 2.492e-01	0
ENSG00000214485	RPL7P1	ribosomal protein L7 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:10367]	processed_pseudogene	9999	-0.389044	1.327e+00	 2.494e-01	0
ENSG00000210154	MT-TD	mitochondrially encoded tRNA aspartic acid [Source:HGNC Symbol;Acc:HGNC:7478]	Mt_tRNA	9999	-2.148304	1.326e+00	 2.495e-01	0
ENSG00000071655	MBD3	methyl-CpG binding domain protein 3 [Source:HGNC Symbol;Acc:HGNC:6918]	protein_coding	9999	 6.475129	1.326e+00	 2.495e-01	0
ENSG00000173120	KDM2A	lysine (K)-specific demethylase 2A [Source:HGNC Symbol;Acc:HGNC:13606]	protein_coding	-9999	 6.918536	1.324e+00	 2.499e-01	0
ENSG00000009844	VTA1	vesicle (multivesicular body) trafficking 1 [Source:HGNC Symbol;Acc:HGNC:20954]	protein_coding	-9999	 5.141737	1.321e+00	 2.504e-01	0
ENSG00000137411	VARS2	valyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21642]	protein_coding	-9999	 5.049702	1.320e+00	 2.505e-01	0
ENSG00000136942	RPL35	ribosomal protein L35 [Source:HGNC Symbol;Acc:HGNC:10344]	protein_coding	-9999	 8.576044	1.320e+00	 2.506e-01	0
ENSG00000187778	MCRS1	microspherule protein 1 [Source:HGNC Symbol;Acc:HGNC:6960]	protein_coding	9999	 5.493622	1.320e+00	 2.506e-01	0
ENSG00000180901	KCTD2	potassium channel tetramerization domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21294]	protein_coding	9999	 4.919729	1.316e+00	 2.513e-01	0
ENSG00000137055	PLAA	phospholipase A2-activating protein [Source:HGNC Symbol;Acc:HGNC:9043]	protein_coding	9999	 5.093781	1.314e+00	 2.516e-01	0
ENSG00000044574	HSPA5	heat shock 70kDa protein 5 (glucose-regulated protein, 78kDa) [Source:HGNC Symbol;Acc:HGNC:5238]	protein_coding	-9999	 9.562134	1.313e+00	 2.519e-01	0
ENSG00000278000	AC139100.4		sense_intronic	9999	-1.951011	1.312e+00	 2.520e-01	0
ENSG00000167323	STIM1	stromal interaction molecule 1 [Source:HGNC Symbol;Acc:HGNC:11386]	protein_coding	-9999	 6.467031	1.311e+00	 2.521e-01	0
ENSG00000146457	WTAP	Wilms tumor 1 associated protein [Source:HGNC Symbol;Acc:HGNC:16846]	protein_coding	-9999	 6.101668	1.311e+00	 2.523e-01	0
ENSG00000272669	RP3-508I15.21		antisense	9999	 0.335400	1.310e+00	 2.524e-01	0
ENSG00000108854	SMURF2	SMAD specific E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:16809]	protein_coding	-9999	 5.339050	1.307e+00	 2.529e-01	0
ENSG00000101199	ARFGAP1	ADP-ribosylation factor GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:15852]	protein_coding	-9999	 7.263554	1.306e+00	 2.530e-01	0
ENSG00000172171	TEFM	transcription elongation factor, mitochondrial [Source:HGNC Symbol;Acc:HGNC:26223]	protein_coding	9999	 2.786824	1.306e+00	 2.532e-01	0
ENSG00000245694	CRNDE	colorectal neoplasia differentially expressed (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:37078]	lincRNA	9999	 3.117673	1.302e+00	 2.538e-01	0
ENSG00000187013	C17orf82	chromosome 17 open reading frame 82 [Source:HGNC Symbol;Acc:HGNC:32699]	protein_coding	-9999	-0.204545	1.302e+00	 2.538e-01	0
ENSG00000197157	SND1	staphylococcal nuclease and tudor domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30646]	protein_coding	-9999	 8.009625	1.300e+00	 2.542e-01	0
ENSG00000213793	ZNF888	zinc finger protein 888 [Source:HGNC Symbol;Acc:HGNC:38695]	lincRNA	-9999	-0.712915	1.298e+00	 2.545e-01	0
ENSG00000254860	TMEM9B-AS1	TMEM9B antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:19230]	antisense	9999	 2.965684	1.297e+00	 2.548e-01	0
ENSG00000148300	REXO4	REX4, RNA exonuclease 4 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:12820]	protein_coding	-9999	 4.915256	1.295e+00	 2.551e-01	0
ENSG00000138768	USO1	USO1 vesicle transport factor [Source:HGNC Symbol;Acc:HGNC:30904]	protein_coding	-9999	 6.785733	1.295e+00	 2.552e-01	0
ENSG00000205542	TMSB4X	thymosin beta 4, X-linked [Source:HGNC Symbol;Acc:HGNC:11881]	protein_coding	9999	10.029076	1.295e+00	 2.552e-01	0
ENSG00000205981	DNAJC19	DnaJ (Hsp40) homolog, subfamily C, member 19 [Source:HGNC Symbol;Acc:HGNC:30528]	protein_coding	-9999	 4.276419	1.294e+00	 2.553e-01	0
ENSG00000008838	MED24	mediator complex subunit 24 [Source:HGNC Symbol;Acc:HGNC:22963]	protein_coding	9999	 5.541792	1.291e+00	 2.559e-01	0
ENSG00000252206	RNU7-40P	RNA, U7 small nuclear 40 pseudogene [Source:HGNC Symbol;Acc:HGNC:34136]	snRNA	9999	-0.810184	1.287e+00	 2.566e-01	0
ENSG00000100206	DMC1	DNA meiotic recombinase 1 [Source:HGNC Symbol;Acc:HGNC:2927]	protein_coding	-9999	 0.465792	1.284e+00	 2.572e-01	0
ENSG00000196187	TMEM63A	transmembrane protein 63A [Source:HGNC Symbol;Acc:HGNC:29118]	protein_coding	-9999	 6.072201	1.284e+00	 2.572e-01	0
ENSG00000238072	RP11-305M3.2		processed_pseudogene	-9999	-1.460521	1.279e+00	 2.581e-01	0
ENSG00000146414	SHPRH	SNF2 histone linker PHD RING helicase, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:19336]	protein_coding	-9999	 5.067573	1.279e+00	 2.581e-01	0
ENSG00000136940	PDCL	phosducin-like [Source:HGNC Symbol;Acc:HGNC:8770]	protein_coding	-9999	 4.272409	1.278e+00	 2.582e-01	0
ENSG00000116288	PARK7	parkinson protein 7 [Source:HGNC Symbol;Acc:HGNC:16369]	protein_coding	9999	 7.254552	1.278e+00	 2.583e-01	0
ENSG00000161800	RACGAP1	Rac GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:9804]	protein_coding	9999	 3.443423	1.278e+00	 2.583e-01	0
ENSG00000134287	ARF3	ADP-ribosylation factor 3 [Source:HGNC Symbol;Acc:HGNC:654]	protein_coding	-9999	 6.683938	1.277e+00	 2.585e-01	0
ENSG00000162929	KIAA1841	KIAA1841 [Source:HGNC Symbol;Acc:HGNC:29387]	protein_coding	-9999	 3.270120	1.276e+00	 2.586e-01	0
ENSG00000069493	CLEC2D	C-type lectin domain family 2, member D [Source:HGNC Symbol;Acc:HGNC:14351]	protein_coding	-9999	 2.915593	1.276e+00	 2.586e-01	0
ENSG00000278467	RP11-504P24.9		lincRNA	-9999	 0.589742	1.273e+00	 2.592e-01	0
ENSG00000005189	AC004381.6	Putative RNA exonuclease NEF-sp  [Source:UniProtKB/Swiss-Prot;Acc:Q96IC2]	protein_coding	-9999	 1.275939	1.273e+00	 2.593e-01	0
ENSG00000242616	GNG10	guanine nucleotide binding protein (G protein), gamma 10 [Source:HGNC Symbol;Acc:HGNC:4402]	protein_coding	-9999	 0.693726	1.267e+00	 2.604e-01	0
ENSG00000161547	SRSF2	serine/arginine-rich splicing factor 2 [Source:HGNC Symbol;Acc:HGNC:10783]	protein_coding	9999	 7.172537	1.263e+00	 2.612e-01	0
ENSG00000105127	AKAP8	A kinase (PRKA) anchor protein 8 [Source:HGNC Symbol;Acc:HGNC:378]	protein_coding	9999	 5.100352	1.262e+00	 2.612e-01	0
ENSG00000196290	NIF3L1	NIF3 NGG1 interacting factor 3-like 1 (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:13390]	protein_coding	-9999	 3.314752	1.257e+00	 2.622e-01	0
ENSG00000140463	BBS4	Bardet-Biedl syndrome 4 [Source:HGNC Symbol;Acc:HGNC:969]	protein_coding	9999	 4.033988	1.257e+00	 2.623e-01	0
ENSG00000265660	MIR4664	microRNA 4664 [Source:HGNC Symbol;Acc:HGNC:41777]	miRNA	-9999	-1.023463	1.255e+00	 2.626e-01	0
ENSG00000103005	USB1	U6 snRNA biogenesis 1 [Source:HGNC Symbol;Acc:HGNC:25792]	protein_coding	9999	 5.358478	1.253e+00	 2.630e-01	0
ENSG00000123154	WDR83	WD repeat domain 83 [Source:HGNC Symbol;Acc:HGNC:32672]	protein_coding	9999	 3.245272	1.251e+00	 2.634e-01	0
ENSG00000084652	TXLNA	taxilin alpha [Source:HGNC Symbol;Acc:HGNC:30685]	protein_coding	9999	 7.146358	1.251e+00	 2.635e-01	0
ENSG00000174177	CTU2	cytosolic thiouridylase subunit 2 homolog (S. pombe) [Source:HGNC Symbol;Acc:HGNC:28005]	protein_coding	-9999	 3.731077	1.250e+00	 2.636e-01	0
ENSG00000230629	RPS23P8	ribosomal protein S23 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:35982]	processed_pseudogene	-9999	-0.126886	1.248e+00	 2.639e-01	0
ENSG00000242960	FTH1P23	ferritin, heavy polypeptide 1 pseudogene 23 [Source:HGNC Symbol;Acc:HGNC:37641]	processed_pseudogene	9999	-0.901382	1.247e+00	 2.642e-01	0
ENSG00000196655	TRAPPC4	trafficking protein particle complex 4 [Source:HGNC Symbol;Acc:HGNC:19943]	protein_coding	9999	 5.343164	1.246e+00	 2.643e-01	0
ENSG00000198642	KLHL9	kelch-like family member 9 [Source:HGNC Symbol;Acc:HGNC:18732]	protein_coding	-9999	 5.922377	1.246e+00	 2.643e-01	0
ENSG00000142920	AZIN2	antizyme inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:29957]	protein_coding	-9999	 2.833159	1.245e+00	 2.645e-01	0
ENSG00000111802	TDP2	tyrosyl-DNA phosphodiesterase 2 [Source:HGNC Symbol;Acc:HGNC:17768]	protein_coding	-9999	 4.748397	1.243e+00	 2.650e-01	0
ENSG00000101361	NOP56	NOP56 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:15911]	protein_coding	9999	 6.765004	1.241e+00	 2.652e-01	0
ENSG00000274555	AL118506.2		miRNA	9999	-2.943925	1.240e+00	 2.656e-01	0
ENSG00000174516	PELI3	pellino E3 ubiquitin protein ligase family member 3 [Source:HGNC Symbol;Acc:HGNC:30010]	protein_coding	9999	 3.770226	1.239e+00	 2.656e-01	0
ENSG00000136925	TSTD2	thiosulfate sulfurtransferase (rhodanese)-like domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30087]	protein_coding	-9999	 4.690671	1.237e+00	 2.661e-01	0
ENSG00000130935	NOL11	nucleolar protein 11 [Source:HGNC Symbol;Acc:HGNC:24557]	protein_coding	-9999	 4.566524	1.236e+00	 2.663e-01	0
ENSG00000188342	GTF2F2	general transcription factor IIF, polypeptide 2, 30kDa [Source:HGNC Symbol;Acc:HGNC:4653]	protein_coding	-9999	 4.025217	1.236e+00	 2.663e-01	0
ENSG00000213079	SCAF8	SR-related CTD-associated factor 8 [Source:HGNC Symbol;Acc:HGNC:20959]	protein_coding	-9999	 5.190955	1.233e+00	 2.669e-01	0
ENSG00000276712	MIR7111	microRNA 7111 [Source:HGNC Symbol;Acc:HGNC:50073]	miRNA	-9999	-3.489519	1.232e+00	 2.670e-01	0
ENSG00000070087	PFN2	profilin 2 [Source:HGNC Symbol;Acc:HGNC:8882]	protein_coding	9999	 6.616274	1.232e+00	 2.670e-01	0
ENSG00000273243	CTA-217C2.2		lincRNA	9999	-0.428157	1.232e+00	 2.671e-01	0
ENSG00000161904	LEMD2	LEM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21244]	protein_coding	9999	 6.157993	1.230e+00	 2.674e-01	0
ENSG00000264558	RP11-138C9.1		antisense	9999	-1.515700	1.229e+00	 2.677e-01	0
ENSG00000204104	TRAF3IP1	TNF receptor-associated factor 3 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:17861]	protein_coding	9999	 4.404757	1.229e+00	 2.677e-01	0
ENSG00000080839	RBL1	retinoblastoma-like 1 [Source:HGNC Symbol;Acc:HGNC:9893]	protein_coding	-9999	 2.293763	1.227e+00	 2.680e-01	0
ENSG00000207031	SNORD59A	small nucleolar RNA, C/D box 59A [Source:HGNC Symbol;Acc:HGNC:10210]	snoRNA	9999	-2.521291	1.226e+00	 2.681e-01	0
ENSG00000261114	RP11-325K4.2		sense_intronic	9999	-0.512493	1.224e+00	 2.687e-01	0
ENSG00000187566	NHLRC1	NHL repeat containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:21576]	protein_coding	-9999	 0.500394	1.223e+00	 2.688e-01	0
ENSG00000184831	APOO	apolipoprotein O [Source:HGNC Symbol;Acc:HGNC:28727]	protein_coding	-9999	 2.057604	1.222e+00	 2.690e-01	0
ENSG00000146677	AC004453.8		processed_pseudogene	-9999	-0.499707	1.221e+00	 2.692e-01	0
ENSG00000155275	TRMT44	tRNA methyltransferase 44 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:26653]	protein_coding	-9999	 3.414351	1.220e+00	 2.694e-01	0
ENSG00000154001	PPP2R5E	protein phosphatase 2, regulatory subunit B', epsilon isoform [Source:HGNC Symbol;Acc:HGNC:9313]	protein_coding	-9999	 5.804568	1.218e+00	 2.698e-01	0
ENSG00000080986	NDC80	NDC80 kinetochore complex component [Source:HGNC Symbol;Acc:HGNC:16909]	protein_coding	9999	 1.462052	1.217e+00	 2.699e-01	0
ENSG00000185049	NELFA	negative elongation factor complex member A [Source:HGNC Symbol;Acc:HGNC:12768]	protein_coding	-9999	 4.275468	1.215e+00	 2.703e-01	0
ENSG00000136247	ZDHHC4	zinc finger, DHHC-type containing 4 [Source:HGNC Symbol;Acc:HGNC:18471]	protein_coding	9999	 4.888765	1.213e+00	 2.708e-01	0
ENSG00000101811	CSTF2	cleavage stimulation factor, 3' pre-RNA, subunit 2, 64kDa [Source:HGNC Symbol;Acc:HGNC:2484]	protein_coding	-9999	 3.649826	1.211e+00	 2.711e-01	0
ENSG00000105270	CLIP3	CAP-GLY domain containing linker protein 3 [Source:HGNC Symbol;Acc:HGNC:24314]	protein_coding	-9999	 6.034405	1.210e+00	 2.712e-01	0
ENSG00000252150	AC092574.2		miRNA	9999	-1.868955	1.210e+00	 2.713e-01	0
ENSG00000134982	APC	adenomatous polyposis coli [Source:HGNC Symbol;Acc:HGNC:583]	protein_coding	-9999	 5.449209	1.210e+00	 2.714e-01	0
ENSG00000136770	DNAJC1	DnaJ (Hsp40) homolog, subfamily C, member 1 [Source:HGNC Symbol;Acc:HGNC:20090]	protein_coding	-9999	 5.678725	1.209e+00	 2.716e-01	0
